53,2,209.08,255.08,93.91,40.54999999999998,1,1,1.0
54,2,209.08,255.11,93.91,40.55000000000001,1,1,1.0
55,2,209.08,255.15,93.91,40.54999999999998,1,1,1.0
56,2,209.08,255.18,93.91,40.55000000000001,1,1,1.0
57,2,209.08,255.22,93.91,40.54999999999998,1,1,1.0
58,2,209.08,255.25,93.91,40.55000000000001,1,1,1.0
59,2,209.08,255.29,93.91,40.54999999999998,1,1,1.0
60,2,209.08,255.33,93.91,40.54999999999998,1,1,1.0
61,2,209.08,255.36,93.91,40.55000000000001,1,1,1.0
62,2,209.08,255.4,93.91,40.54999999999998,1,1,1.0
63,2,209.08,255.43,93.91,40.55000000000001,1,1,1.0
63,4,897.67,231.18,62.33000000000004,66.38,1,1,1.0
64,2,209.08,255.47,93.91,40.54999999999998,1,1,1.0
64,4,893.2,231.18,66.59999999999991,66.38,1,1,1.0
65,2,209.08,255.5,93.91,40.55000000000001,1,1,1.0
65,4,886.8,231.18,73.20000000000005,66.38,1,1,1.0
66,2,209.08,255.54,93.91,40.54999999999998,1,1,1.0
66,4,882.1,231.18,77.69999999999993,66.38,1,1,1.0
67,2,209.08,255.57,93.91,40.55000000000001,1,1,1.0
67,4,873.2,231.18,86.59999999999991,70.51999999999998,1,1,1.0
68,2,209.08,255.61,93.91,40.55000000000001,1,1,1.0
68,4,867.2,231.18,92.59999999999991,74.71999999999997,1,1,1.0
69,2,209.08,255.65,93.91,40.54999999999998,1,1,1.0
69,4,861.2,231.18,98.59999999999991,74.71999999999997,1,1,1.0
70,2,209.08,255.68,93.91,40.55000000000001,1,1,1.0
70,4,855.2,231.18,104.59999999999991,74.71999999999997,1,1,1.0
71,2,209.08,255.72,93.91,40.54999999999998,1,1,1.0
71,4,848.1,231.18,111.69999999999993,74.71999999999997,1,1,1.0
72,2,209.05,255.68,93.90999999999997,40.55000000000001,1,1,1.0
72,4,840.4,231.18,119.39999999999998,81.21999999999997,1,1,1.0
73,2,209.01,255.65,93.91000000000003,40.54999999999998,1,1,1.0
73,4,835.0,231.18,124.79999999999995,81.21999999999997,1,1,1.0
74,2,208.98,255.61,93.9,40.55000000000001,1,1,1.0
74,4,827.3,231.18,132.5,85.42000000000002,1,1,1.0
75,2,208.94,255.57,93.91000000000003,40.55000000000001,1,1,1.0
75,4,819.0,231.18,140.79999999999995,85.42000000000002,1,1,1.0
76,2,208.91,255.54,93.9,40.54999999999998,1,1,1.0
76,4,810.7,231.18,149.0999999999999,89.62,1,1,1.0
77,2,208.87,255.5,93.90999999999997,40.55000000000001,1,1,1.0
77,4,803.6,231.18,156.19999999999993,89.62,1,1,1.0
78,2,208.84,255.47,93.9,40.54999999999998,1,1,1.0
78,4,794.7,231.18,163.89999999999998,93.21999999999997,1,1,1.0
79,2,208.8,255.43,93.90999999999997,40.55000000000001,1,1,1.0
79,4,787.6,234.7,165.60000000000002,90.90000000000003,1,1,1.0
80,2,208.77,255.4,93.9,40.54999999999998,1,1,1.0
80,4,779.26,236.49,165.60000000000002,90.89999999999998,1,1,1.0
81,2,208.73,255.36,93.91,40.55000000000001,1,1,1.0
81,4,772.71,239.46,165.5999999999999,90.9,1,1,1.0
82,2,208.69,255.33,93.91000000000003,40.54999999999998,1,1,1.0
82,4,763.78,239.46,171.51999999999998,90.9,1,1,1.0
83,2,208.66,255.29,93.9,40.54999999999998,1,1,1.0
83,4,754.14,239.65,175.31000000000006,93.47,1,1,1.0
84,2,208.62,255.25,93.90999999999997,40.55000000000001,1,1,1.0
84,4,744.49,239.83,179.11,96.03999999999999,1,1,1.0
85,2,208.59,255.22,93.9,40.54999999999998,1,1,1.0
85,4,734.85,240.02,182.89999999999998,98.60999999999999,1,1,1.0
86,2,208.55,255.18,93.90999999999997,40.55000000000001,1,1,1.0
86,4,725.2,240.2,186.69999999999993,101.19,1,1,1.0
86,5,698.41,263.33,33.06000000000006,30.75999999999999,1,1,1.0
87,2,208.52,255.15,93.9,40.54999999999998,1,1,1.0
87,4,715.48,241.48,190.36,101.66,1,1,1.0
87,5,687.19,263.87,38.90999999999997,30.909999999999968,1,1,1.0
88,2,208.48,255.11,93.91,40.55000000000001,1,1,1.0
88,4,705.75,242.76,194.02999999999997,102.13,1,1,1.0
88,5,675.96,264.4,44.75999999999999,31.07000000000005,1,1,1.0
89,2,208.45,255.08,93.90000000000003,40.54999999999998,1,1,1.0
89,4,696.03,244.04,197.69000000000005,102.60999999999999,1,1,1.0
89,5,664.74,264.93,50.610000000000014,31.230000000000018,1,1,1.0
90,2,208.41,255.04,93.91,40.54999999999998,1,1,1.0
90,4,686.3,245.32,201.36,103.07999999999998,1,1,1.0
90,5,653.51,265.47,56.460000000000036,31.379999999999995,1,1,1.0
91,2,208.37,255.01,93.90999999999997,40.55000000000001,1,1,1.0
91,4,676.58,246.6,205.01999999999998,103.54999999999998,1,1,1.0
91,5,642.29,266.0,62.31000000000006,31.55000000000001,1,1,1.0
92,2,208.34,254.97,93.9,40.54999999999998,1,1,1.0
92,4,665.48,247.24,208.43999999999994,106.32999999999998,1,1,1.0
92,5,629.52,266.54,66.32000000000005,31.539999999999964,1,1,1.0
93,2,208.3,254.93,93.90999999999997,40.55000000000001,1,1,1.0
93,4,654.38,247.88,211.86,109.10000000000002,1,1,1.0
93,5,616.76,267.08,70.32000000000005,31.54000000000002,1,1,1.0
94,2,208.27,254.9,93.9,40.54999999999998,1,1,1.0
94,4,643.28,248.52,215.27999999999997,111.87999999999997,1,1,1.0
94,5,604.0,267.61,74.32000000000005,31.55000000000001,1,1,1.0
95,2,208.23,254.86,93.91,40.55000000000001,1,1,1.0
95,4,632.19,249.16,218.68999999999994,114.65,1,1,1.0
95,5,591.24,268.15,78.31999999999994,31.55000000000001,1,1,1.0
96,2,208.2,254.83,93.90000000000003,40.54999999999998,1,1,1.0
96,4,621.09,249.8,222.11,117.43,1,1,1.0
96,5,578.47,268.69,82.32999999999993,31.55000000000001,1,1,1.0
97,2,208.16,254.79,93.91,40.54999999999998,1,1,1.0
97,4,608.71,251.72,226.37,118.70000000000002,1,1,1.0
97,5,565.51,269.51,84.88999999999999,31.55000000000001,1,1,1.0
98,2,208.13,254.76,93.89999999999998,40.55000000000001,1,1,1.0
98,4,596.33,253.64,230.63,119.98000000000002,1,1,1.0
98,5,552.54,270.34,87.46000000000004,31.54000000000002,1,1,1.0
99,2,208.09,254.72,93.91,40.54999999999998,1,1,1.0
99,4,583.96,255.56,234.88,121.25,1,1,1.0
99,5,539.57,271.16,90.02999999999997,31.549999999999955,1,1,1.0
100,2,208.05,254.68,93.90999999999997,40.56,1,1,1.0
100,4,571.58,257.48,239.14,122.52999999999997,1,1,1.0
100,5,526.6,271.99,92.60000000000002,31.539999999999964,1,1,1.0
101,2,208.02,254.65,93.9,40.54999999999998,1,1,1.0
101,4,559.2,259.4,243.39999999999998,123.80000000000001,1,1,1.0
101,5,513.63,272.81,95.16999999999996,31.54000000000002,1,1,1.0
102,2,208.02,254.65,94.11999999999998,40.54999999999998,1,1,1.0
102,4,545.49,260.54,247.97000000000003,126.65999999999997,1,1,1.0
102,5,499.76,272.97,95.16999999999996,32.339999999999975,1,1,1.0
103,2,208.02,254.65,94.34,40.54999999999998,1,1,1.0
103,4,531.77,261.68,252.55000000000007,129.51999999999998,1,1,1.0
103,5,485.89,273.13,95.16999999999996,33.139999999999986,1,1,1.0
104,2,208.02,254.65,94.55999999999997,40.54999999999998,1,1,1.0
104,4,518.06,262.82,257.12,132.38,1,1,1.0
104,5,472.02,273.28,95.17000000000007,33.940000000000055,1,1,1.0
105,2,208.02,254.65,94.77000000000001,40.54999999999998,1,1,1.0
105,4,504.34,263.96,261.7,135.24,1,1,1.0
105,5,458.15,273.44,95.17000000000007,34.74000000000001,1,1,1.0
106,2,208.02,254.65,94.98999999999998,40.54999999999998,1,1,1.0
106,4,490.63,265.1,266.27,138.09999999999997,1,1,1.0
106,5,444.28,273.6,95.17000000000007,35.539999999999964,1,1,1.0
107,2,208.02,254.65,95.21000000000001,40.54999999999998,1,1,1.0
107,4,474.56,267.4,272.40000000000003,140.01000000000005,1,1,1.0
107,5,430.2,274.46,97.30000000000001,35.74000000000001,1,1,1.0
108,2,208.02,254.65,95.42999999999998,40.54999999999998,1,1,1.0
108,4,458.5,269.7,278.52,141.91000000000003,1,1,1.0
108,5,416.11,275.32,99.43999999999994,35.94999999999999,1,1,1.0
109,2,208.02,254.65,95.64000000000001,40.54999999999998,1,1,1.0
109,4,442.43,272.0,284.65000000000003,143.82,1,1,1.0
109,5,402.02,276.18,101.58000000000004,36.15999999999997,1,1,1.0
110,2,208.02,254.65,95.85999999999999,40.54999999999998,1,1,1.0
110,4,426.37,274.3,290.77,145.72999999999996,1,1,1.0
110,5,387.94,277.04,103.70999999999998,36.370000000000005,1,1,1.0
111,2,208.02,254.65,96.08000000000001,40.54999999999998,1,1,1.0
111,4,410.31,276.6,296.89000000000004,147.64,1,1,1.0
111,5,373.85,277.9,105.84999999999997,36.57000000000005,1,1,1.0
111,6,923.93,214.6,36.07000000000005,55.33000000000001,1,1,1.0
112,2,208.09,254.69,96.01000000000002,40.55000000000001,1,1,1.0
112,4,390.14,277.74,307.0,151.46999999999997,1,1,1.0
112,5,359.1,278.75,106.51999999999998,36.579999999999984,1,1,1.0
112,6,918.95,215.06,41.049999999999955,55.339999999999975,1,1,1.0
113,2,208.16,254.73,95.94000000000003,40.54999999999998,1,1,1.0
113,4,369.98,278.88,317.1,155.3,1,1,1.0
113,5,344.4,279.61,107.14000000000004,36.56999999999999,1,1,1.0
113,7,580.0,259.43,97.70000000000005,25.170000000000016,1,1,1.0
113,6,913.97,215.52,46.02999999999997,55.34,1,1,1.0
114,2,208.23,254.77,95.87000000000003,40.54999999999998,1,1,1.0
114,4,349.82,280.02,327.2,159.13,1,1,1.0
114,5,330.2,280.46,107.25999999999999,36.56999999999999,1,1,1.0
114,7,568.93,259.65,96.1400000000001,26.82000000000005,1,1,1.0
114,6,908.99,215.98,51.00999999999999,55.34,1,1,1.0
115,2,208.3,254.81,95.80000000000001,40.55000000000001,1,1,1.0
115,4,329.66,281.16,337.3,162.96999999999997,1,1,1.0
115,5,315.2,281.32,108.18,36.56999999999999,1,1,1.0
115,7,557.87,259.88,94.55999999999995,28.44999999999999,1,1,1.0
115,6,904.01,216.44,55.99000000000001,55.339999999999975,1,1,1.0
116,2,208.37,254.85,95.71999999999997,40.54999999999998,1,1,1.0
116,4,309.49,282.3,347.40999999999997,166.8,1,1,1.0
116,5,298.6,282.17,110.69999999999999,36.56999999999999,1,1,1.0
116,7,546.8,260.1,93.0,30.099999999999966,1,1,1.0
116,6,899.03,216.9,60.97000000000003,55.34,1,1,1.0
117,2,208.45,254.88,95.63999999999999,40.56,1,1,1.0
117,4,290.62,283.94,354.43999999999994,171.41000000000003,1,1,1.0
117,5,283.7,282.17,109.60000000000002,36.56999999999999,1,1,1.0
117,7,527.75,261.16,98.52999999999997,31.359999999999957,1,1,1.0
117,6,894.05,217.36,65.95000000000005,55.339999999999975,1,1,1.0
118,2,208.52,254.92,95.56999999999996,40.55000000000004,1,1,1.0
118,4,271.74,285.58,361.48,176.02000000000004,1,1,1.0
118,5,267.2,282.6,113.30000000000001,37.299999999999955,1,1,1.0
118,7,508.7,262.22,104.06,32.61999999999995,1,1,1.0
118,6,889.07,217.83,70.92999999999995,55.33000000000001,1,1,1.0
119,2,208.59,254.96,95.49999999999997,40.54999999999998,1,1,1.0
119,4,252.86,287.22,368.52,180.63,1,1,1.0
119,5,252.6,284.3,113.29999999999998,40.0,1,1,1.0
119,7,494.1,263.28,105.13999999999999,33.88000000000005,1,1,1.0
119,6,884.09,218.29,72.20999999999992,55.33000000000001,1,1,1.0
120,2,208.66,255.0,95.42999999999998,40.55000000000001,1,1,1.0
120,4,233.99,288.86,375.54999999999995,185.24,1,1,1.0
120,5,236.92,285.22,113.30000000000004,40.0,1,1,1.0
120,7,479.5,264.34,106.22000000000003,35.14000000000004,1,1,1.0
120,6,879.11,218.75,73.49000000000001,55.339999999999975,1,1,1.0
121,2,208.73,255.04,95.35999999999999,40.54999999999998,1,1,1.0
121,4,215.11,290.5,382.59000000000003,189.85000000000002,1,1,1.0
121,5,221.24,285.22,113.30000000000001,40.0,1,1,1.0
121,7,464.9,265.4,107.30000000000007,36.400000000000034,1,1,1.0
121,6,874.13,219.21,74.76999999999998,55.34,1,1,1.0
122,2,208.8,255.08,95.28999999999996,40.54999999999998,1,1,1.0
122,4,190.43,293.24,393.57,193.95999999999998,1,1,1.0
122,5,203.9,286.88,114.95000000000002,40.19,1,1,1.0
122,7,450.23,266.2,108.26999999999998,37.360000000000014,1,1,1.0
122,6,868.22,219.49,75.61000000000001,55.610000000000014,1,1,1.0
123,2,208.87,255.12,95.21999999999997,40.55000000000001,1,1,1.0
123,4,165.76,295.98,404.53999999999996,198.07999999999998,1,1,1.0
123,5,186.56,288.53,116.60000000000002,40.38000000000005,1,1,1.0
123,7,435.57,267.0,109.22999999999996,38.31999999999999,1,1,1.0
123,6,862.32,219.77,76.43999999999994,55.87999999999997,1,1,1.0
124,2,208.94,255.16,95.14999999999998,40.54999999999998,1,1,1.0
124,4,141.08,298.72,415.52,202.19,1,1,1.0
124,5,169.22,290.19,118.26000000000002,40.56999999999999,1,1,1.0
124,7,420.9,267.8,110.20000000000005,39.27999999999997,1,1,1.0
124,6,856.42,220.05,77.2700000000001,56.15999999999997,1,1,1.0
125,2,209.01,255.2,95.07,40.55000000000001,1,1,1.0
125,4,116.4,301.46,426.5,206.31,1,1,1.0
125,5,151.89,291.84,119.90000000000003,40.76000000000005,1,1,1.0
125,7,406.23,268.59,111.16999999999996,40.25,1,1,1.0
125,6,850.52,220.33,78.10000000000002,56.42999999999998,1,1,1.0
126,2,209.09,255.24,94.98999999999998,40.55000000000001,1,1,1.0
126,4,91.72,304.2,437.48,210.42000000000002,1,1,1.0
126,5,134.55,293.5,121.55000000000001,40.94,1,1,1.0
126,7,391.57,269.39,112.13,41.19999999999999,1,1,1.0
126,6,844.61,220.6,78.93999999999994,56.71000000000001,1,1,1.0
127,2,209.16,255.28,94.91999999999999,40.54999999999998,1,1,1.0
127,4,62.0,307.38,451.34000000000003,212.32000000000005,1,1,1.0
127,5,115.92,295.16,123.2,40.94,1,1,1.0
127,7,376.9,270.03,112.92000000000002,42.32000000000005,1,1,1.0
127,6,838.71,220.88,79.76999999999998,56.99000000000001,1,1,1.0
128,2,209.23,255.32,94.85,40.55000000000001,1,1,1.0
128,4,35.2,310.56,462.28000000000003,214.20999999999998,1,1,1.0
128,5,97.29,296.82,124.84999999999998,40.94,1,1,1.0
128,7,362.23,270.68,113.70999999999998,43.44,1,1,1.0
128,6,832.81,221.16,80.60000000000002,57.26000000000002,1,1,1.0
129,2,209.3,255.36,94.77999999999997,40.55000000000001,1,1,1.0
129,4,4.5,313.74,477.12,216.11,1,1,1.0
129,5,78.66,298.48,126.5,40.94,1,1,1.0
129,7,347.56,271.32,114.5,44.56,1,1,1.0
129,6,826.91,221.44,81.43000000000006,57.53000000000003,1,1,1.0
130,2,209.37,255.4,94.70999999999998,40.54999999999998,1,1,1.0
130,4,2.51,316.92,463.25,217.99999999999994,1,1,1.0
130,5,60.03,300.14,128.15,40.94999999999999,1,1,1.0
130,7,332.9,271.96,115.28000000000003,45.68000000000001,1,1,1.0
130,6,821.0,221.72,82.26999999999998,57.809999999999974,1,1,1.0
131,2,209.44,255.43,94.63999999999999,40.56,1,1,1.0
131,4,0.51,320.1,449.39,219.89999999999998,1,1,1.0
131,5,41.4,301.8,129.79999999999998,40.94999999999999,1,1,1.0
131,7,318.23,272.6,116.07,46.799999999999955,1,1,1.0
131,6,815.1,222.0,83.10000000000002,58.079999999999984,1,1,1.0
132,2,209.51,255.47,94.57,40.54999999999998,1,1,1.0
132,4,0.51,322.48,432.73,217.51999999999998,1,1,1.0
132,5,23.1,302.91,130.58,45.19,1,1,1.0
132,7,302.13,273.4,117.35000000000002,47.59000000000003,1,1,1.0
132,6,807.91,222.46,84.20000000000005,58.45000000000002,1,1,1.0
133,2,209.58,255.51,94.49999999999997,40.55000000000001,1,1,1.0
133,4,0.51,324.86,416.07,215.14,1,1,1.0
133,5,5.9,304.01,130.26,44.129999999999995,1,1,1.0
133,7,286.03,274.2,118.63000000000005,48.389999999999986,1,1,1.0
133,6,800.71,222.92,85.30999999999995,58.82000000000002,1,1,1.0
134,2,209.66,255.55,94.41999999999999,40.55000000000001,1,1,1.0
134,4,0.51,327.24,399.41,212.76,1,1,1.0
134,5,0.0,305.12,117.2,45.879999999999995,1,1,1.0
134,7,269.93,275.0,119.90999999999997,49.18000000000001,1,1,1.0
134,6,793.52,223.38,86.40999999999997,59.19,1,1,1.0
135,2,209.73,255.59,94.34,40.54999999999998,1,1,1.0
135,4,0.51,329.62,382.75,210.38,1,1,1.0
135,5,0.0,307.66,101.8,43.40999999999997,1,1,1.0
135,7,253.82,275.8,121.19999999999999,49.97999999999996,1,1,1.0
135,6,786.32,223.84,87.51999999999998,59.559999999999974,1,1,1.0
136,2,209.8,255.63,94.26999999999998,40.55000000000001,1,1,1.0
136,4,0.51,332.0,366.09000000000003,208.0,1,1,1.0
136,5,0.0,307.33,83.6,40.94999999999999,1,1,1.0
136,7,237.72,276.6,122.47999999999999,50.76999999999998,1,1,1.0
136,6,779.13,224.3,88.62,59.93000000000001,1,1,1.0
137,2,209.87,255.86,94.19999999999999,40.55000000000001,1,1,1.0
137,4,0.51,335.96,346.27,204.04000000000002,1,1,1.0
137,5,0.0,310.1,63.3,40.94999999999999,1,1,1.0
137,7,220.98,277.72,124.22999999999999,51.39999999999998,1,1,1.0
137,6,771.94,224.76,89.71999999999991,60.30000000000001,1,1,1.0
138,2,209.94,256.09,94.13,40.55000000000001,1,1,1.0
138,4,0.51,339.92,326.45,200.07999999999998,1,1,1.0
138,5,0.0,311.02,43.0,40.950000000000045,1,1,1.0
138,7,204.23,278.83,126.00000000000003,52.03000000000003,1,1,1.0
138,6,764.74,225.22,90.83000000000004,60.66999999999999,1,1,1.0
139,2,210.01,256.32,94.06,40.55000000000001,1,1,1.0
139,4,0.51,343.88,306.63,196.12,1,1,1.0
139,5,0.0,317.44,27.3,39.139999999999986,1,1,1.0
139,7,187.49,279.95,127.75,52.660000000000025,1,1,1.0
139,6,757.55,225.68,91.93000000000006,61.04000000000002,1,1,1.0
140,2,210.08,256.55,93.98999999999998,40.55000000000001,1,1,1.0
140,4,0.51,347.84,286.81,192.16000000000003,1,1,1.0
140,5,0.0,324.9,6.4,22.80000000000001,1,1,1.0
140,7,170.74,281.06,129.51999999999998,53.29000000000002,1,1,1.0
140,6,750.35,226.14,93.03999999999996,61.410000000000025,1,1,1.0
140,8,724.1,491.78,138.10000000000002,48.22000000000003,1,1,1.0
141,2,210.15,256.78,93.91999999999999,40.55000000000001,1,1,1.0
141,4,0.51,351.8,266.99,188.2,1,1,1.0
141,7,154.0,282.18,131.26999999999998,53.920000000000016,1,1,1.0
141,6,743.16,226.6,94.13999999999999,61.78,1,1,1.0
141,8,733.6,486.98,135.89999999999998,53.01999999999998,1,1,1.0
142,2,210.15,256.85,93.91999999999999,40.56,1,1,1.0
142,4,0.51,355.6,243.19,184.39999999999998,1,1,1.0
142,7,136.81,283.14,132.25,54.19999999999999,1,1,1.0
142,6,734.77,226.88,95.34000000000003,62.24000000000001,1,1,1.0
142,8,744.9,481.0,133.10000000000002,59.0,1,1,1.0
143,2,210.15,256.93,93.91999999999999,40.55000000000001,1,1,1.0
143,4,0.51,359.4,219.39000000000001,180.60000000000002,1,1,1.0
143,7,119.61,284.09,133.23000000000002,54.49000000000001,1,1,1.0
143,6,726.38,227.16,96.53999999999996,62.70000000000002,1,1,1.0
143,8,755.5,475.6,129.20000000000005,64.10000000000002,1,1,1.0
144,2,210.15,257.0,93.91999999999999,40.55000000000001,1,1,1.0
144,4,0.51,363.2,195.59,176.8,1,1,1.0
144,7,102.42,285.05,134.20999999999998,54.76999999999998,1,1,1.0
144,6,717.98,227.44,97.75,63.14999999999998,1,1,1.0
144,8,766.2,470.8,127.59999999999991,69.19999999999999,1,1,1.0
145,2,210.15,257.07,93.91999999999999,40.55000000000001,1,1,1.0
145,4,0.51,367.0,171.79000000000002,173.0,1,1,1.0
145,7,85.23,286.01,135.18,55.05000000000001,1,1,1.0
145,6,709.59,227.72,98.94999999999993,63.609999999999985,1,1,1.0
145,8,776.3,466.0,125.40000000000009,74.0,1,1,1.0
146,2,210.15,257.14,93.91999999999999,40.55000000000001,1,1,1.0
146,4,0.51,370.8,147.99,169.2,1,1,1.0
146,7,68.04,286.96,136.15999999999997,55.34000000000003,1,1,1.0
146,6,701.2,228.0,100.14999999999998,64.07,1,1,1.0
